V1,V2,V3
*_SCFLD9878_2660391,<hkxhk>,hk,hk,--,--,--,--,hk,--,hh,hh,--,--,--,hk,--,hk,--,hh,kk,--,hk,hk,hh,--,--,hk,--,hk,--,--,--,--,--,--,--,--,--,--,--,--,hk,--,--,hk,hh,hk,hh,--,hh,hk,kk,hk,--,hk,hk,--,--,--,hk,--,hh,kk,--,kk,kk,--,--,hk,kk,--,hk,hk,--,--,--,hh,kk,--,hk,kk,--,--,kk,hh,--,--,hk,hk,kk,--
*_SCFLD9878_2660467,<nnxnp>,--,np,nn,--,nn,--,np,--,--,np,--,nn,--,nn,--,np,--,np,nn,--,nn,np,np,--,--,np,np,--,nn,--,nn,--,--,--,np,np,np,nn,--,--,nn,--,np,nn,nn,nn,nn,--,np,nn,nn,np,--,nn,nn,--,--,--,nn,--,np,--,--,nn,nn,nn,--,nn,--,np,nn,np,--,np,--,np,nn,--,nn,--,nn,--,nn,--,nn,--,np,--,nn,--
*_SCFLD9878_2660473,<hkxhk>,--,hk,kk,--,kk,--,hk,--,--,hh,--,hk,--,hk,--,hk,--,hh,kk,--,hk,hk,hh,--,--,hk,--,--,kk,--,kk,--,--,--,hk,hk,hh,kk,--,--,hk,--,hh,hk,hk,hk,hk,--,hh,hk,kk,hk,--,hk,hk,--,--,--,hk,--,hh,--,--,kk,kk,hk,--,hk,--,hh,kk,hk,--,hk,--,--,kk,--,hk,--,hk,--,kk,--,kk,--,hk,--,kk,--
*_SCFLD9878_2660474,<lmxll>,--,ll,ll,--,ll,--,ll,--,--,lm,--,lm,--,lm,--,ll,--,lm,ll,--,lm,ll,lm,--,--,ll,lm,--,ll,--,ll,--,--,--,ll,ll,lm,ll,--,--,lm,--,lm,lm,lm,lm,lm,--,lm,lm,ll,ll,--,lm,lm,--,--,--,lm,--,lm,--,--,ll,ll,lm,--,lm,--,lm,ll,ll,--,ll,--,lm,ll,--,lm,--,lm,--,ll,--,--,--,ll,--,ll,--
*_SCFLD9878_2660500,<nnxnp>,--,np,nn,--,nn,--,np,--,--,np,--,nn,--,nn,--,np,--,np,nn,--,nn,np,np,--,--,np,np,--,nn,np,nn,--,--,np,np,np,np,nn,--,--,nn,--,np,nn,nn,nn,nn,--,np,nn,nn,np,--,nn,nn,--,--,--,nn,--,np,--,np,nn,nn,nn,--,nn,--,np,nn,np,--,np,--,np,nn,--,nn,--,nn,--,nn,--,nn,--,np,--,nn,--
*_SCFLD9887_69379,<nnxnp>,--,np,nn,--,nn,--,--,nn,--,np,nn,nn,--,nn,--,--,np,np,nn,np,nn,np,np,--,--,np,--,nn,nn,--,nn,--,np,np,np,np,--,nn,--,--,nn,nn,np,--,nn,nn,--,np,--,np,nn,np,--,nn,nn,np,nn,nn,nn,nn,np,nn,np,nn,nn,nn,np,nn,nn,--,np,np,nn,--,nn,np,nn,--,nn,--,nn,--,nn,np,--,np,np,np,--,np
*_SCFLD9887_418676,<lmxll>,--,--,--,--,ll,--,lm,--,--,--,--,ll,--,ll,--,lm,--,ll,--,ll,ll,lm,--,--,ll,lm,ll,lm,lm,--,--,--,--,lm,lm,lm,ll,--,lm,ll,ll,--,--,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,--,ll,ll,lm,--,ll,lm,ll,--,--,--,--,--,--,ll,--,--,lm,lm,ll,--,--,ll,lm,--,ll,--,--,--,lm,ll,lm,lm,lm,lm,lm,ll
*_SCFLD9887_418722,<lmxll>,--,--,--,--,lm,--,ll,--,--,--,--,--,--,lm,--,ll,--,lm,--,--,lm,ll,--,--,--,ll,lm,ll,--,--,--,--,--,ll,ll,--,lm,ll,--,lm,lm,--,--,lm,lm,lm,lm,lm,lm,lm,ll,ll,--,--,lm,lm,ll,--,lm,ll,lm,--,--,--,--,--,--,lm,--,--,--,ll,lm,--,--,--,--,--,lm,--,--,--,ll,lm,ll,--,ll,ll,ll,lm
*_SCFLD9887_418793,<lmxll>,--,--,lm,--,--,ll,--,lm,--,--,--,--,--,ll,--,--,ll,ll,lm,ll,--,--,--,--,ll,lm,ll,lm,lm,ll,lm,--,ll,--,--,lm,--,lm,--,--,--,--,ll,--,--,ll,--,--,--,ll,--,--,--,ll,ll,--,--,ll,--,lm,ll,lm,--,lm,lm,--,--,--,--,--,--,lm,ll,lm,--,ll,lm,lm,ll,--,ll,--,lm,--,lm,lm,--,--,lm,--
*_SCFLD9887_418803,<lmxll>,--,--,lm,--,ll,ll,--,lm,--,--,--,--,--,ll,--,--,ll,ll,lm,ll,--,--,--,--,ll,lm,ll,lm,lm,ll,lm,--,ll,--,--,lm,--,lm,--,--,--,--,ll,--,--,ll,--,--,--,ll,--,--,--,ll,ll,--,--,ll,--,lm,ll,lm,--,lm,lm,--,--,--,--,--,--,lm,ll,lm,--,ll,lm,lm,ll,--,ll,--,lm,--,lm,lm,--,--,lm,--
*_SCFLD9887_486403,<nnxnp>,--,nn,np,--,np,--,--,--,--,nn,np,--,--,np,nn,--,--,--,np,nn,--,nn,nn,--,nn,nn,nn,--,np,--,np,--,nn,nn,--,nn,nn,np,--,--,np,--,nn,np,--,np,np,nn,nn,nn,--,--,nn,--,np,nn,--,--,--,np,nn,np,nn,--,np,--,--,np,np,--,nn,nn,--,--,--,nn,--,--,np,--,--,--,np,nn,--,--,--,--,np,nn
*_SCFLD9887_486479,<hkxhk>,--,hk,--,--,--,--,--,--,hk,hh,--,hk,--,hk,--,hk,--,hh,--,hh,hk,hk,hh,--,hh,hk,--,kk,kk,hh,--,--,--,hk,--,hk,hh,kk,--,--,--,--,--,hk,--,hk,hk,--,hh,hh,kk,--,hk,hk,hk,hh,--,--,hk,kk,hh,kk,hh,--,kk,--,--,hk,kk,--,--,hk,--,--,--,--,kk,--,--,--,hk,--,--,--,--,--,hk,--,kk,hh
*_SCFLD9887_486486,<lmxll>,--,lm,lm,--,--,--,--,--,lm,ll,--,ll,--,ll,--,lm,--,ll,ll,ll,ll,lm,ll,--,ll,lm,--,lm,lm,ll,--,--,--,lm,--,lm,ll,lm,--,ll,--,--,--,ll,--,ll,ll,--,ll,ll,lm,--,lm,ll,ll,ll,--,--,ll,lm,ll,lm,ll,--,lm,--,--,ll,lm,--,--,lm,--,--,--,--,lm,--,--,--,ll,--,--,--,--,--,lm,lm,lm,ll
*_SCFLD9887_486511,<lmxll>,--,lm,lm,--,--,--,--,--,lm,ll,--,ll,--,ll,--,lm,--,ll,ll,ll,ll,lm,ll,--,ll,lm,--,lm,lm,ll,--,--,ll,lm,lm,lm,ll,lm,--,ll,--,--,--,ll,ll,ll,ll,--,ll,ll,lm,--,lm,ll,ll,ll,--,--,ll,lm,ll,lm,ll,--,lm,--,--,ll,lm,ll,--,lm,--,--,--,--,lm,--,--,--,ll,--,--,--,--,--,lm,lm,lm,ll
*_SCFLD9887_529753,<lmxll>,ll,--,ll,--,--,lm,ll,--,ll,lm,--,lm,--,lm,--,ll,lm,lm,ll,lm,lm,ll,--,--,lm,--,lm,ll,ll,lm,--,--,--,--,--,--,--,ll,--,--,lm,ll,lm,--,--,lm,--,lm,lm,lm,--,ll,--,lm,lm,--,--,--,lm,ll,lm,ll,--,ll,ll,ll,--,lm,--,lm,ll,ll,--,--,--,--,ll,ll,lm,ll,lm,--,--,lm,--,--,--,ll,ll,--
*_SCFLD9887_710353,<nnxnp>,--,--,--,--,--,--,nn,--,--,--,--,np,--,np,--,nn,--,--,np,--,--,nn,nn,--,nn,nn,nn,np,np,--,np,--,--,nn,nn,--,nn,np,--,--,np,--,--,np,--,--,np,nn,nn,nn,np,nn,nn,np,--,nn,--,np,np,--,--,np,nn,--,--,np,--,np,np,nn,nn,nn,np,--,--,nn,--,--,np,--,np,--,np,--,np,--,--,--,--,nn
*_SCFLD9887_710403,<nnxnp>,--,--,np,--,--,--,nn,--,--,nn,--,np,--,np,nn,nn,--,--,np,nn,np,nn,nn,--,nn,nn,nn,np,np,--,np,--,nn,nn,nn,nn,nn,np,--,nn,np,np,--,np,np,np,np,nn,nn,nn,np,nn,nn,np,np,nn,--,np,np,--,--,np,nn,--,np,np,nn,np,np,nn,nn,nn,np,--,--,nn,np,--,np,np,np,--,np,--,np,nn,--,--,np,nn
*_SCFLD9887_710410,<nnxnp>,--,--,np,--,--,--,nn,--,--,nn,np,np,--,np,nn,nn,--,--,np,nn,np,nn,nn,--,nn,nn,nn,np,np,--,np,--,nn,nn,nn,nn,nn,np,--,nn,np,np,--,np,np,np,np,nn,nn,nn,np,nn,nn,np,--,nn,--,np,np,--,--,np,nn,--,np,np,nn,np,np,nn,nn,nn,np,--,--,nn,np,--,np,np,np,nn,np,nn,np,nn,--,--,np,nn
*_SCFLD9887_998649,<hkxhk>,--,--,hk,--,hh,--,kk,hk,kk,hk,--,--,--,hh,--,kk,hk,hk,hk,hk,--,--,--,--,--,--,hk,hh,--,--,--,--,--,kk,kk,kk,hk,--,--,--,hh,--,hk,--,hh,hh,hh,--,--,--,hk,--,--,hh,hh,--,--,hh,hh,hk,hk,--,hk,hk,--,hk,--,hh,hk,hk,kk,kk,hh,--,hk,hk,hk,kk,hh,--,--,kk,hk,hk,hk,kk,kk,kk,hk,hk
*_SCFLD9887_998660,<hkxhk>,--,--,hk,--,hh,--,kk,hk,kk,hk,--,--,--,hh,--,kk,hk,hk,hk,hk,--,--,--,--,--,--,hk,hh,--,--,--,--,--,kk,kk,kk,hk,--,--,--,hh,--,--,--,hh,hh,hh,--,--,--,hk,--,--,hh,hh,--,--,hh,hh,hk,hk,--,hk,hk,--,hk,--,hh,hk,hk,kk,kk,hh,--,hk,hk,hk,kk,hh,--,--,kk,hk,hk,hk,kk,kk,kk,hk,hk
*_SCFLD9887_998783,<hkxhk>,--,--,hk,--,hh,--,kk,--,--,--,--,--,--,hh,--,--,--,hk,--,--,--,--,hk,--,hk,--,hk,hk,--,hk,hk,--,--,--,kk,kk,--,--,--,--,--,hk,--,hh,--,hh,--,--,hk,hk,hk,kk,kk,hh,hh,--,--,hh,hh,hk,--,hk,hk,hk,hk,--,kk,hh,--,--,kk,kk,hh,--,--,hk,hk,--,hh,hk,--,--,--,--,hk,--,kk,kk,--,--
*_SCFLD9887_1142821,<nnxnp>,--,--,nn,--,nn,np,--,--,--,np,--,nn,--,nn,--,--,--,np,nn,np,nn,np,np,--,np,np,--,nn,nn,--,nn,--,--,--,--,np,np,--,--,--,--,--,--,--,nn,nn,--,np,--,--,nn,--,--,--,nn,--,nn,--,nn,--,np,nn,--,nn,nn,nn,np,nn,nn,--,np,np,nn,np,--,np,nn,np,--,nn,nn,--,nn,--,nn,--,np,np,nn,--
*_SCFLD9887_1142826,<hkxhk>,--,--,hk,--,hh,--,--,--,--,hk,--,hh,--,hh,--,--,--,hk,hk,hk,hh,kk,--,--,hk,kk,--,hk,hk,--,hk,--,--,--,--,kk,hk,--,--,--,--,--,--,--,hh,hh,--,hk,--,--,hk,--,--,--,hh,--,hk,--,hh,--,hk,hk,--,hk,hk,hh,kk,hh,hk,--,kk,kk,hh,kk,--,hk,hk,kk,--,hk,hh,--,--,--,--,--,kk,kk,hk,--
*_SCFLD9887_1142943,<nnxnp>,--,--,--,--,nn,--,np,--,--,np,nn,nn,--,nn,np,--,nn,nn,nn,np,--,np,--,--,--,np,--,nn,nn,--,nn,--,np,--,--,--,--,nn,--,np,nn,nn,np,nn,nn,nn,nn,np,np,np,--,np,--,nn,nn,np,--,--,--,--,np,--,np,--,nn,--,--,nn,nn,np,--,np,nn,--,--,--,--,--,nn,--,nn,--,nn,--,nn,--,np,--,--,--
*_SCFLD9887_1142960,<hkxhk>,--,--,hk,--,hh,--,kk,--,kk,hk,hh,hh,--,hh,hk,--,hh,hh,hk,hk,--,kk,--,--,hk,kk,--,hk,hk,--,hk,--,hk,--,--,--,hh,hk,--,hk,hh,hk,hk,hh,hh,hh,hh,hk,hk,hk,--,kk,--,hh,hh,hk,--,hh,--,--,hk,--,hk,--,hk,--,--,hh,hk,hk,--,kk,hh,--,--,--,--,--,hh,--,hh,--,hk,--,hk,--,kk,--,--,--
*_SCFLD9887_1142970,<nnxnp>,--,--,nn,--,nn,--,np,--,np,np,nn,nn,--,nn,np,--,nn,nn,nn,np,nn,np,--,--,np,np,np,nn,nn,--,nn,nn,np,--,--,np,nn,nn,--,np,nn,nn,np,nn,nn,nn,nn,np,np,np,--,np,--,nn,nn,np,--,nn,--,--,np,--,np,--,nn,nn,--,nn,nn,np,--,np,nn,--,--,--,--,--,nn,--,nn,--,nn,--,nn,--,np,--,--,--
*_SCFLD9887_1142976,<hkxhk>,--,--,hk,--,hh,--,kk,--,kk,hk,hh,hh,--,hh,hk,--,hh,hh,hk,hk,hh,kk,--,hh,hk,kk,hk,hk,hk,--,hk,--,hk,--,--,kk,hh,hk,--,hk,hh,hk,hk,hh,hh,hh,hh,hk,hk,hk,--,kk,kk,hh,hh,hk,--,hh,--,--,hk,--,hk,--,hk,hk,--,hh,hk,hk,--,kk,hh,--,--,--,--,--,hh,--,hh,--,hk,--,hk,--,kk,--,--,--
*_SCFLD9887_1142987,<lmxll>,--,--,lm,--,ll,--,lm,--,lm,ll,ll,ll,--,ll,ll,--,ll,ll,lm,ll,ll,lm,--,ll,ll,lm,ll,lm,lm,--,lm,--,ll,--,--,lm,ll,lm,--,ll,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,--,lm,lm,ll,ll,ll,--,ll,--,--,ll,--,ll,--,lm,lm,--,ll,lm,ll,--,lm,ll,--,--,--,--,--,ll,--,ll,--,lm,--,lm,--,lm,--,--,--
*_SCFLD9887_1201301,<hkxhk>,--,--,hk,--,hh,hk,--,hk,--,--,hh,--,--,hh,--,kk,hk,hk,--,hk,hh,kk,hk,--,hk,kk,--,--,--,hk,--,--,hk,kk,kk,kk,hk,hk,--,--,--,--,--,--,--,--,hh,--,--,hk,hk,kk,kk,--,hh,--,--,--,--,--,hk,--,hk,hk,hk,hk,kk,hh,hk,--,--,kk,hh,kk,--,hk,--,kk,--,--,--,--,hk,hk,hk,--,kk,kk,hk,hk
*_SCFLD9887_1616344,<nnxnp>,--,--,--,--,nn,--,np,--,--,np,--,--,--,nn,--,--,np,np,--,np,nn,np,np,--,--,np,--,--,nn,--,--,--,--,np,np,--,--,nn,--,--,nn,--,--,--,nn,nn,nn,--,np,np,nn,--,np,--,nn,--,nn,--,nn,--,np,nn,np,nn,nn,nn,--,--,nn,--,np,np,nn,np,--,--,nn,--,nn,--,nn,--,--,np,nn,np,np,--,nn,np
*_SCFLD9887_1776898,<nnxnp>,--,nn,np,--,--,nn,nn,np,--,nn,--,--,--,--,nn,nn,nn,nn,--,--,np,nn,nn,--,nn,nn,nn,--,np,--,np,np,--,--,nn,nn,nn,np,--,nn,np,np,nn,--,np,--,np,--,nn,nn,--,--,--,--,np,--,--,--,--,np,--,--,nn,np,--,np,nn,--,np,--,nn,nn,--,--,np,nn,--,nn,np,--,--,--,--,nn,--,nn,nn,nn,--,nn
*_SCFLD9887_1963192,<hkxhk>,--,--,kk,--,hk,--,hk,--,--,hh,--,hk,--,hk,--,--,hh,hh,--,hh,hk,hk,hh,--,--,hk,--,kk,--,--,kk,--,--,--,--,--,hh,kk,--,hh,hk,--,hh,hk,hk,hk,--,hh,--,hh,kk,--,--,--,--,hh,kk,hk,hk,kk,--,kk,--,kk,kk,--,--,hk,--,--,--,hk,--,--,--,hh,kk,hk,--,kk,hk,--,kk,--,--,--,--,hk,kk,hh
*_SCFLD9887_1963223,<lmxll>,--,--,lm,--,ll,--,lm,--,--,ll,--,ll,--,ll,--,lm,ll,ll,--,ll,ll,lm,ll,--,--,lm,--,lm,--,--,lm,--,--,--,--,--,ll,lm,--,ll,ll,--,ll,ll,ll,ll,--,ll,--,ll,lm,lm,--,--,--,ll,lm,ll,ll,lm,--,lm,--,lm,lm,lm,--,ll,--,--,--,lm,--,--,--,ll,lm,lm,--,lm,ll,--,lm,--,--,--,--,lm,lm,ll
*_SCFLD9887_2043452,<nnxnp>,np,--,nn,--,nn,--,--,--,--,--,nn,--,nn,nn,np,np,np,np,nn,--,nn,np,--,--,--,np,--,--,nn,np,nn,--,np,--,np,np,np,--,np,--,nn,--,--,--,nn,nn,nn,np,--,np,nn,np,np,--,--,--,--,--,nn,nn,np,nn,np,nn,nn,nn,--,--,nn,--,np,np,--,--,--,np,--,np,nn,nn,np,--,nn,np,--,--,np,np,nn,np
*_SCFLD9887_2182934,<hkxhk>,hk,hk,--,--,hk,--,--,hh,--,kk,hk,kk,--,hk,--,--,kk,kk,hh,--,hk,hk,kk,--,kk,--,kk,--,hh,kk,--,--,--,--,hk,hk,kk,--,--,--,hk,hh,kk,hk,--,hk,hk,--,kk,kk,hh,--,hk,--,hk,--,--,--,hk,hh,kk,hh,kk,hh,--,hh,--,hk,hh,--,hk,--,hk,--,--,kk,hh,hk,hk,--,--,--,hh,--,--,--,hk,--,hh,--
*_SCFLD9887_2182955,<hkxhk>,hk,hk,--,--,hk,--,--,hh,--,kk,hk,kk,--,hk,--,--,kk,kk,--,--,hk,hk,kk,--,kk,--,kk,--,hh,kk,--,--,--,--,hk,hk,kk,--,--,--,hk,hh,kk,hk,--,hk,--,--,kk,kk,hh,--,--,--,hk,--,--,--,hk,hh,kk,hh,kk,hh,--,hh,--,hk,hh,--,hk,--,--,--,--,--,hh,--,hk,--,--,--,hh,--,--,hk,hk,--,hh,--
*_SCFLD9887_2182994,<hkxhk>,hk,--,--,--,hk,--,--,hh,--,kk,--,kk,--,hk,--,--,--,kk,hh,--,hk,hk,kk,--,kk,hk,kk,--,hh,kk,--,--,--,--,hk,hk,kk,--,--,--,hk,hh,kk,--,--,hk,--,--,--,kk,hh,--,--,--,hk,--,--,--,--,hh,--,hh,kk,hh,--,hh,--,hk,hh,--,hk,--,--,--,--,--,hh,--,hk,--,--,--,hh,--,--,hk,hk,--,hh,--
*_SCFLD9887_2183086,<hkxhk>,--,--,hh,--,hk,--,hk,--,--,kk,--,kk,--,hk,--,hk,kk,kk,--,--,hk,--,kk,--,--,hk,--,--,--,kk,hh,--,hh,--,hk,--,--,hh,--,--,hk,--,kk,hk,--,hk,--,--,kk,kk,hh,hk,--,hk,hk,--,--,--,hk,hh,kk,hh,kk,--,hh,hh,hk,hk,hh,--,--,hk,hk,kk,--,kk,--,--,--,--,--,--,hh,kk,hh,--,hk,hk,hh,--
*_SCFLD9887_2538239,<hkxhk>,--,hk,--,--,hk,--,hk,kk,--,hh,--,--,--,--,--,hk,hh,hh,kk,--,hk,hk,hh,--,hh,--,--,--,kk,--,--,--,hk,--,hk,hk,hh,--,--,--,hk,kk,hh,hk,hk,--,hk,--,hh,hh,--,--,--,hk,hk,--,--,--,hk,kk,--,kk,hh,kk,kk,kk,--,--,kk,--,--,hk,--,--,--,hh,kk,hk,hk,kk,hk,--,kk,hh,--,--,hk,--,--,--
*_SCFLD9887_2538313,<hkxhk>,hk,hk,--,--,hk,--,hk,kk,--,hh,--,hh,--,hk,--,hk,hh,hh,kk,--,hk,hk,--,--,hh,hk,--,--,kk,hh,kk,--,--,--,--,--,--,--,--,--,hk,kk,hh,hk,--,--,--,hh,hh,hh,--,hk,hk,hk,--,--,--,hk,--,--,hk,--,hh,kk,--,kk,hk,hk,--,--,--,hk,--,--,--,hh,--,hk,--,--,hk,--,--,hh,--,--,--,hk,kk,--
*_SCFLD9887_2538333,<hkxhk>,hk,hk,--,--,hk,--,hk,kk,--,hh,hk,hh,--,hk,--,hk,hh,hh,kk,--,hk,hk,hh,hh,hh,hk,--,--,kk,hh,kk,--,--,hk,--,--,hh,--,--,--,hk,kk,hh,hk,hk,--,hk,hh,hh,hh,kk,hk,hk,hk,--,--,--,hk,--,--,hk,kk,hh,kk,--,kk,hk,hk,--,hh,hk,hk,--,--,kk,hh,--,hk,--,--,hk,--,--,hh,kk,--,hh,hk,kk,--
*_SCFLD9976_108245,<hkxhk>,kk,kk,--,--,hh,hk,kk,--,--,--,--,hk,--,hk,hk,--,hk,--,hk,hk,hh,kk,hk,--,hk,kk,hk,hh,hk,hk,hk,--,kk,kk,kk,kk,--,hk,--,hk,hh,--,hk,hh,hh,hh,hh,--,hk,hk,hk,kk,kk,--,--,hk,hk,hh,hk,--,--,hk,hk,hk,kk,--,kk,--,kk,hk,kk,kk,--,--,--,--,hk,kk,hk,--,--,--,hk,kk,--,kk,hk,kk,--,hk
*_SCFLD9976_439618,<hkxhk>,kk,--,hk,--,hh,hk,kk,--,--,hk,hh,hk,--,hk,--,kk,hk,hk,hk,hk,hh,kk,hk,--,--,kk,--,hh,hk,--,--,hk,--,kk,kk,kk,hk,hk,--,--,hh,--,--,hh,--,hh,--,--,hk,hk,--,--,kk,hh,hh,--,--,hh,hk,hk,--,--,hk,hk,--,hk,--,hh,--,--,--,kk,hh,--,hk,hk,--,--,--,kk,hh,--,hk,kk,--,--,--,kk,hk,hk
*_SCFLD9976_674242,<lmxll>,--,ll,lm,--,ll,ll,--,lm,--,ll,ll,ll,--,ll,--,lm,ll,ll,--,--,ll,lm,ll,--,ll,lm,ll,ll,lm,ll,lm,--,lm,lm,lm,lm,ll,lm,--,--,--,lm,ll,ll,--,ll,ll,ll,ll,ll,lm,--,--,ll,--,ll,--,--,--,lm,ll,--,ll,ll,lm,--,lm,ll,lm,ll,--,lm,--,--,--,ll,lm,lm,--,lm,ll,lm,lm,lm,lm,lm,lm,--,lm,ll
*_SCFLD9976_1197698,<nnxnp>,--,np,nn,--,nn,np,--,nn,nn,--,--,np,--,--,--,np,np,np,nn,np,--,np,np,--,np,np,np,nn,nn,--,--,--,np,np,np,--,--,--,--,np,nn,nn,np,--,nn,nn,--,np,np,np,nn,np,np,nn,nn,--,nn,--,np,nn,nn,nn,np,nn,np,nn,np,nn,np,np,--,np,--,np,--,np,nn,--,np,np,--,--,nn,np,nn,--,nn,--,nn,np
*_SCFLD9976_1197700,<nnxnp>,--,nn,np,--,--,nn,--,np,np,--,--,nn,--,--,--,nn,nn,nn,np,nn,--,nn,nn,--,nn,nn,nn,np,np,--,--,--,nn,nn,nn,--,--,--,--,nn,np,np,nn,--,np,np,--,nn,nn,nn,np,nn,nn,np,np,--,np,--,nn,np,np,np,nn,np,nn,np,nn,np,nn,nn,--,nn,--,nn,--,nn,np,nn,nn,nn,--,--,np,nn,np,--,np,--,np,nn
*_SCFLD9976_1423302,<hkxhk>,--,--,--,--,hk,--,--,hh,--,--,hk,kk,--,kk,--,hk,--,--,--,kk,--,hk,--,--,kk,--,kk,--,hh,kk,hh,--,--,hk,--,hk,--,--,--,--,hk,--,--,hk,hk,hk,hk,--,kk,kk,hh,hk,--,--,hk,kk,--,hk,kk,hh,hk,hh,kk,hh,hk,hh,kk,--,hk,--,hk,hk,--,--,--,kk,--,--,kk,hk,--,--,hh,hk,--,hk,hh,hk,hh,--
*_SCFLD9976_1609323,<lmxll>,--,--,ll,--,lm,--,ll,--,--,--,--,--,--,lm,lm,--,lm,lm,--,--,lm,ll,lm,--,lm,ll,lm,lm,--,lm,--,--,ll,--,ll,ll,--,--,--,--,lm,--,lm,--,--,lm,lm,lm,lm,lm,ll,ll,--,lm,--,--,--,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,--,--,--,ll,ll,--,--,--,lm,ll,ll,--,ll,lm,--,ll,ll,--,--,ll,ll,ll,--
*_SCFLD9976_1757912,<nnxnp>,--,--,nn,--,--,--,np,nn,--,np,nn,--,nn,np,--,--,np,np,nn,np,nn,np,np,--,np,--,--,nn,nn,--,--,--,np,--,np,np,--,--,--,--,nn,--,np,--,nn,nn,--,--,np,np,nn,np,np,--,--,np,--,--,np,--,nn,nn,--,--,--,--,np,nn,np,--,--,np,--,np,--,np,nn,--,np,--,--,np,nn,np,nn,--,--,np,nn,--
*_SCFLD9976_1757924,<nnxnp>,--,--,nn,--,--,--,np,nn,--,np,nn,--,nn,np,--,--,np,np,nn,np,nn,np,np,--,np,--,--,nn,nn,--,--,--,np,--,np,np,--,--,--,--,nn,--,np,--,nn,nn,--,--,np,np,nn,np,np,--,--,np,--,--,np,--,nn,nn,--,--,--,--,--,nn,np,--,--,np,--,np,--,np,nn,--,np,--,--,np,nn,np,nn,--,--,np,nn,--
*_SCFLD9976_1758035,<nnxnp>,--,--,--,--,--,--,np,nn,--,--,--,np,nn,np,--,np,--,np,--,np,nn,np,np,--,np,np,np,nn,nn,--,--,--,--,np,np,np,np,nn,np,--,nn,nn,np,--,nn,nn,nn,--,np,np,nn,np,--,nn,--,np,--,--,--,nn,nn,nn,--,nn,--,nn,np,nn,--,--,np,np,--,--,--,np,nn,np,np,np,--,--,--,np,nn,--,nn,np,nn,np
*_SCFLD9976_1758049,<nnxnp>,--,--,--,--,--,--,np,nn,--,--,--,np,nn,np,--,np,nn,np,--,np,nn,np,np,--,np,np,np,nn,nn,--,--,--,--,np,np,np,np,nn,np,--,nn,nn,np,--,nn,nn,nn,--,np,np,nn,np,--,nn,--,np,--,--,--,nn,nn,nn,--,nn,--,nn,np,nn,--,--,np,np,nn,--,--,np,nn,np,np,np,--,--,nn,np,nn,--,nn,np,nn,np
*_SCFLD9976_2250030,<nnxnp>,--,nn,--,--,np,nn,nn,--,--,nn,--,nn,--,nn,nn,nn,nn,nn,np,--,--,--,nn,--,--,nn,nn,np,--,nn,np,--,nn,nn,nn,nn,--,np,nn,nn,np,np,--,np,--,np,np,nn,nn,nn,np,nn,nn,np,np,--,--,--,nn,np,np,np,--,--,nn,np,nn,np,nn,--,nn,nn,--,--,np,--,--,nn,--,--,--,--,--,nn,np,--,np,nn,np,nn
*_SCFLD9976_2415858,<nnxnp>,np,--,nn,--,--,--,--,nn,--,np,nn,np,--,--,np,np,np,--,nn,--,nn,np,np,--,--,np,np,nn,nn,np,nn,--,--,--,np,np,np,nn,--,--,nn,nn,np,nn,nn,nn,nn,np,--,np,nn,np,np,--,nn,--,--,--,nn,nn,nn,--,np,--,np,nn,--,nn,np,--,np,np,--,--,--,np,nn,--,np,--,nn,--,nn,np,--,np,nn,--,nn,np
*_SCFLD9976_2421539,<nnxnp>,--,--,nn,--,nn,--,np,--,--,np,--,--,nn,np,np,np,--,--,nn,--,nn,np,nn,--,np,np,--,nn,--,--,--,--,--,--,np,--,np,--,--,--,nn,nn,--,nn,nn,nn,--,np,--,np,nn,np,np,nn,nn,np,--,--,nn,--,--,--,np,nn,np,nn,--,nn,np,--,np,np,--,np,nn,--,nn,np,np,--,--,--,--,nn,nn,--,nn,--,nn,--
*_SCFLD9976_2421544,<nnxnp>,--,--,nn,--,nn,--,np,--,--,np,--,--,nn,np,np,np,--,--,nn,--,nn,np,nn,--,np,np,--,--,--,--,--,--,--,--,np,--,np,--,--,--,--,nn,--,nn,nn,nn,--,np,--,np,nn,np,np,nn,nn,np,--,--,nn,--,--,--,np,nn,np,nn,--,nn,np,--,np,np,--,np,nn,--,nn,np,np,--,--,--,--,nn,nn,--,nn,--,nn,--
*_SCFLD9976_2642751,<lmxll>,--,ll,ll,--,lm,lm,--,ll,--,--,lm,--,--,--,lm,ll,lm,lm,ll,--,lm,ll,lm,--,lm,--,lm,--,--,--,--,--,--,--,ll,ll,--,--,--,--,lm,ll,--,--,lm,--,lm,lm,lm,lm,ll,ll,--,lm,lm,--,--,lm,ll,--,--,ll,--,ll,ll,ll,ll,lm,--,--,ll,ll,lm,--,--,lm,--,--,--,ll,lm,--,--,--,--,--,ll,ll,ll,lm
