V1,V2,V3
*_SCFLD470_175931,D1.10,-,-,ab,-,ab,-,ab,-,-,a,-,-,ab,a,-,a,a,ab,ab,ab,ab,ab,-,-,a,a,a,-,ab,-,ab,a,ab,ab,ab,a,a,a,-,-,a,-,-,ab,a,ab,-,ab,-,a,-,-,-,ab,a,ab,-,-,a,-,ab,a,a,a,ab,ab,ab,a,ab,-,-,a,ab,a,-,ab,-,ab,a,-,-,-,-,-,a,-,-,-,ab,a
*_SCFLD470_175973,D1.10,-,-,ab,-,ab,-,ab,-,-,a,-,-,ab,a,-,a,a,ab,ab,ab,ab,ab,-,-,-,a,a,-,ab,-,-,a,-,-,ab,a,a,a,-,-,a,-,-,ab,a,ab,-,ab,-,a,-,-,-,ab,a,ab,-,-,a,-,ab,a,-,a,ab,ab,ab,a,ab,-,-,a,ab,-,-,ab,-,ab,a,-,-,-,-,-,-,-,-,-,ab,a
*_SCFLD471_29251,D1.10,-,-,a,-,ab,-,ab,-,-,ab,-,ab,-,a,a,-,a,a,a,a,ab,a,ab,ab,-,ab,ab,-,a,ab,ab,-,-,-,ab,-,a,ab,-,a,-,-,a,a,-,a,a,ab,-,ab,ab,-,-,a,ab,a,-,-,-,-,a,a,a,-,-,-,a,ab,a,ab,ab,a,-,-,-,ab,ab,ab,ab,a,ab,-,ab,a,-,-,ab,-,-,ab
*_SCFLD471_37431,B3.7,-,-,a,-,-,-,-,-,-,b,2ab,-,-,-,-,2ab,2ab,a,-,2ab,-,-,b,-,2ab,-,-,-,-,-,-,-,-,-,-,b,a,-,-,a,b,-,2ab,a,2ab,a,-,-,b,b,b,a,2ab,2ab,b,a,-,2ab,2ab,2ab,2ab,-,2ab,2ab,a,-,-,-,2ab,-,2ab,2ab,-,-,-,-,-,-,2ab,-,b,-,-,2ab,-,-,b,2ab,2ab,-
*_SCFLD471_37534,D1.10,-,-,-,-,ab,-,ab,a,-,ab,-,-,-,-,-,a,a,-,a,-,ab,-,ab,-,ab,-,a,-,a,-,ab,-,-,-,ab,ab,a,-,-,-,ab,a,a,a,-,a,-,ab,ab,ab,ab,-,ab,a,ab,a,-,-,a,-,-,-,-,-,-,a,-,ab,a,-,ab,a,-,-,-,ab,ab,ab,-,-,ab,-,ab,a,-,-,ab,-,a,ab
*_SCFLD471_37558,D2.15,-,-,-,-,ab,-,a,ab,-,ab,-,-,-,-,-,ab,ab,-,ab,ab,a,-,ab,-,a,-,a,-,a,-,a,-,-,-,a,ab,a,-,-,-,ab,a,ab,a,-,a,a,ab,ab,ab,ab,a,a,ab,ab,a,-,-,ab,a,-,a,-,-,-,a,-,a,a,a,a,ab,-,-,-,a,ab,a,-,a,ab,-,ab,ab,-,-,ab,-,ab,ab
*_SCFLD471_37565,D2.15,-,-,-,-,ab,-,a,ab,-,ab,-,-,-,-,-,ab,ab,-,ab,ab,a,-,ab,-,a,-,a,-,a,-,a,-,-,-,a,ab,a,-,-,-,ab,a,ab,a,-,a,a,ab,ab,ab,ab,a,a,ab,ab,a,-,-,ab,a,-,a,-,-,-,a,-,a,a,a,a,ab,-,-,-,a,ab,a,-,a,ab,-,ab,ab,-,-,ab,-,ab,ab
*_SCFLD471_37577,D2.15,-,-,-,-,ab,-,a,ab,a,ab,-,-,-,-,-,ab,ab,-,ab,ab,a,-,ab,-,a,-,a,-,a,-,a,-,-,-,a,ab,a,-,-,-,ab,a,ab,a,-,a,a,ab,ab,ab,ab,a,a,ab,ab,a,-,-,ab,a,-,a,-,-,-,a,-,a,a,a,a,ab,-,-,-,a,ab,a,-,a,ab,-,ab,ab,-,-,ab,-,ab,ab
*_SCFLD471_102450,D2.15,-,-,ab,-,a,-,ab,-,-,a,-,ab,-,-,-,a,-,ab,-,a,-,ab,-,-,-,a,ab,a,-,-,-,-,ab,-,ab,a,-,-,-,-,a,-,a,-,-,ab,-,a,a,a,a,-,ab,a,a,ab,-,ab,a,-,-,ab,a,-,-,ab,-,-,ab,-,-,a,-,-,-,ab,a,-,-,ab,-,-,a,a,a,ab,a,-,-,-
*_SCFLD471_102479,D2.15,-,-,ab,-,a,-,ab,-,-,a,-,ab,-,-,-,a,-,ab,-,a,-,ab,-,-,-,a,ab,a,-,-,-,-,ab,-,ab,a,-,-,-,-,a,-,a,-,-,ab,-,a,a,a,a,-,ab,a,a,ab,-,ab,a,-,-,ab,a,-,-,ab,-,-,ab,-,-,a,-,-,-,ab,a,-,-,ab,-,-,a,-,-,ab,a,-,a,-
*_SCFLD471_154534,D1.10,a,-,-,-,-,-,-,a,-,-,-,ab,-,-,-,a,-,-,a,a,ab,a,ab,-,ab,ab,a,-,-,ab,-,-,-,-,ab,ab,a,ab,ab,-,ab,a,-,-,-,-,-,-,ab,ab,-,-,-,a,ab,a,-,-,a,-,a,-,-,a,-,a,-,ab,a,ab,-,a,-,-,-,ab,ab,-,ab,-,-,-,ab,a,a,-,ab,a,a,-
*_SCFLD471_154539,D1.10,a,-,-,-,-,-,-,a,-,-,-,ab,-,-,-,a,-,-,a,a,ab,a,ab,-,ab,ab,a,-,-,ab,-,-,-,-,ab,ab,a,ab,-,-,ab,a,-,-,-,-,-,-,ab,ab,-,-,-,a,ab,a,-,-,a,-,a,-,-,a,-,a,-,ab,a,ab,-,a,-,-,-,ab,ab,-,ab,-,-,-,ab,a,a,-,ab,a,a,-
*_SCFLD471_195777,D1.10,-,-,a,-,ab,-,-,-,-,ab,-,-,-,a,a,a,a,a,a,-,ab,-,ab,-,-,ab,-,ab,a,-,-,-,-,a,-,ab,-,-,-,-,-,-,a,a,a,a,a,-,-,ab,-,a,-,a,-,a,-,-,-,ab,a,a,a,a,-,a,-,-,-,ab,-,a,a,-,-,ab,-,-,-,-,-,-,ab,a,-,ab,ab,a,-,ab
*_SCFLD471_195820,D1.10,-,-,-,-,ab,ab,-,-,-,ab,-,-,-,a,a,a,a,a,a,-,ab,-,ab,-,ab,ab,a,ab,a,-,ab,-,-,a,-,ab,-,-,-,-,-,-,a,a,a,a,a,-,ab,ab,-,a,ab,a,-,a,-,-,-,ab,a,a,a,a,-,a,-,-,-,ab,-,a,a,-,-,ab,ab,-,-,-,-,-,ab,a,-,ab,ab,a,a,ab
*_SCFLD471_225456,D2.15,-,-,a,-,ab,-,-,-,-,ab,-,a,-,-,-,ab,-,a,ab,-,a,a,-,-,a,ab,a,-,a,a,-,-,-,-,-,-,a,-,-,-,-,a,ab,a,ab,a,a,ab,-,ab,ab,-,a,ab,-,-,-,-,ab,-,ab,a,ab,-,-,a,-,a,a,a,a,ab,a,-,ab,a,ab,-,-,-,-,-,-,ab,-,-,ab,-,ab,ab
*_SCFLD471_225507,D2.15,-,-,a,-,ab,-,a,ab,-,ab,-,-,-,ab,-,-,-,a,ab,-,-,-,-,-,a,-,a,ab,-,a,-,-,-,-,a,ab,a,ab,-,-,-,a,ab,-,-,a,a,-,ab,ab,-,a,-,-,ab,-,-,-,-,-,ab,-,-,ab,a,a,ab,-,a,a,a,ab,a,-,-,a,-,-,a,-,-,-,ab,-,ab,-,ab,ab,ab,ab
*_SCFLD471_225529,D2.15,-,-,a,-,ab,-,a,ab,-,ab,-,-,-,ab,-,-,-,a,ab,-,-,a,-,-,a,-,a,ab,-,a,-,-,-,ab,a,ab,a,ab,-,-,-,a,ab,-,-,a,a,ab,ab,ab,-,a,-,ab,ab,a,-,-,ab,-,ab,-,-,ab,a,a,ab,-,a,a,a,ab,a,-,-,a,-,-,a,-,-,-,ab,-,ab,-,ab,ab,ab,ab
*_SCFLD471_225537,D2.15,-,-,a,-,ab,-,a,ab,-,ab,-,-,-,ab,-,-,-,a,ab,-,-,a,-,-,a,-,a,ab,-,a,-,-,-,ab,a,ab,a,ab,-,-,-,a,ab,-,-,a,-,ab,ab,ab,-,a,-,ab,ab,a,-,-,ab,-,ab,-,-,ab,a,a,ab,-,a,a,-,ab,a,-,-,a,-,-,a,-,-,-,ab,-,ab,-,ab,ab,ab,ab
*_SCFLD471_225566,D2.15,-,-,ab,-,a,-,ab,a,-,a,-,ab,-,a,-,-,-,ab,a,-,ab,-,-,-,ab,a,ab,a,-,ab,-,-,-,a,ab,a,ab,a,-,-,-,ab,a,-,-,ab,ab,a,a,a,-,ab,ab,a,a,ab,-,-,a,-,a,-,-,a,ab,ab,a,-,ab,ab,ab,a,-,-,a,ab,-,-,ab,-,-,-,a,-,a,-,a,a,a,a
*_SCFLD473_105976,D2.15,-,-,-,-,a,ab,-,a,-,ab,-,ab,-,a,-,-,-,-,ab,-,ab,-,a,-,ab,a,-,-,a,a,ab,-,a,-,-,-,-,ab,-,-,-,-,a,ab,-,ab,-,-,-,a,a,-,-,ab,a,-,-,-,ab,-,-,-,a,-,a,ab,-,-,a,ab,ab,-,ab,-,ab,a,-,-,-,-,a,-,ab,a,-,ab,ab,ab,a,-
*_SCFLD473_106031,D2.15,-,a,-,-,ab,a,-,ab,-,a,-,a,a,ab,ab,a,-,a,a,-,a,a,ab,-,a,ab,-,-,ab,ab,a,-,ab,-,ab,-,-,a,-,-,-,-,ab,a,a,a,a,-,ab,ab,ab,ab,-,a,ab,-,a,-,a,a,-,a,ab,ab,ab,a,-,-,ab,a,a,a,a,-,a,ab,-,-,-,-,ab,-,a,ab,ab,a,a,a,ab,-
*_SCFLD473_187879,D1.10,-,ab,ab,-,ab,-,ab,-,-,a,a,a,-,a,a,a,a,a,a,ab,a,a,-,-,-,a,a,ab,a,a,a,-,-,-,-,ab,-,a,-,-,a,a,a,a,ab,ab,a,ab,ab,ab,a,a,ab,ab,-,-,ab,ab,a,ab,a,ab,-,-,ab,ab,-,a,-,-,-,a,a,ab,-,a,ab,a,a,ab,ab,-,ab,-,a,-,a,-,a,a
*_SCFLD475_147600,D2.15,-,-,ab,-,a,-,a,a,ab,ab,-,-,-,ab,-,ab,a,a,ab,ab,ab,ab,a,-,a,a,ab,a,ab,ab,ab,-,ab,-,ab,-,a,a,-,-,a,ab,a,a,a,ab,ab,-,a,ab,-,a,ab,-,a,a,-,-,ab,-,ab,-,a,a,a,a,-,-,ab,ab,a,a,a,-,-,a,ab,ab,ab,a,-,-,-,ab,ab,a,ab,a,ab,ab
*_SCFLD475_147632,D2.15,-,-,ab,-,a,-,a,a,ab,ab,-,-,-,ab,-,ab,a,a,ab,ab,ab,ab,a,-,a,a,ab,a,ab,ab,ab,-,ab,-,ab,-,a,a,-,-,a,ab,a,a,a,ab,ab,-,-,ab,-,a,ab,-,a,a,-,-,ab,-,ab,-,a,a,a,a,-,-,ab,ab,a,a,a,-,-,-,ab,ab,-,-,-,-,-,ab,ab,a,ab,a,ab,ab
*_SCFLD476_220023,B3.7,-,2ab,-,-,-,-,-,-,-,b,-,2ab,-,-,a,-,-,2ab,2ab,-,-,-,-,-,-,-,2ab,-,2ab,-,-,-,-,2ab,2ab,2ab,2ab,b,-,-,2ab,2ab,2ab,-,-,a,b,-,2ab,-,-,b,a,b,b,-,-,2ab,2ab,-,-,2ab,-,-,2ab,2ab,2ab,b,2ab,-,a,2ab,a,-,a,2ab,b,b,b,2ab,2ab,-,-,2ab,-,-,a,-,2ab,2ab
*_SCFLD476_220053,B3.7,-,2ab,b,-,2ab,a,-,2ab,-,b,-,2ab,-,-,a,-,-,2ab,2ab,-,-,-,-,-,-,b,2ab,-,2ab,-,b,-,-,2ab,2ab,2ab,2ab,b,-,-,2ab,2ab,2ab,2ab,-,a,b,-,2ab,b,-,b,a,b,b,-,2ab,2ab,2ab,-,-,2ab,-,-,2ab,2ab,2ab,b,2ab,-,a,2ab,a,-,a,2ab,b,b,b,2ab,2ab,-,-,2ab,-,2ab,a,-,2ab,2ab
*_SCFLD476_220060,B3.7,-,2ab,b,-,2ab,a,-,2ab,-,b,-,2ab,-,-,a,-,-,2ab,2ab,-,-,-,-,-,-,b,2ab,-,2ab,2ab,b,-,-,2ab,2ab,2ab,2ab,b,-,-,2ab,2ab,2ab,2ab,-,a,b,-,2ab,b,-,b,a,b,b,-,2ab,2ab,2ab,2ab,-,2ab,-,-,2ab,2ab,2ab,b,2ab,-,a,2ab,a,-,a,2ab,b,b,b,2ab,2ab,-,-,2ab,-,2ab,a,-,2ab,2ab
*_SCFLD476_220073,B3.7,-,2ab,b,-,2ab,a,-,2ab,-,b,-,2ab,-,-,a,-,-,2ab,2ab,-,-,-,-,-,2ab,b,2ab,-,2ab,2ab,b,-,-,2ab,2ab,2ab,2ab,b,-,-,2ab,-,2ab,2ab,-,a,b,-,2ab,b,-,b,a,b,b,-,2ab,2ab,2ab,-,-,-,-,-,2ab,2ab,2ab,b,2ab,-,a,2ab,a,-,a,2ab,b,b,b,2ab,2ab,-,-,2ab,-,2ab,a,-,2ab,2ab
*_SCFLD477_150830,D1.10,-,-,-,-,ab,-,-,a,-,-,a,a,-,a,-,a,ab,-,a,a,-,ab,ab,-,ab,-,-,a,a,ab,ab,-,-,-,ab,-,ab,-,-,-,a,ab,a,a,ab,ab,ab,a,-,-,-,-,-,-,a,a,-,ab,a,ab,-,a,ab,ab,ab,ab,-,ab,a,-,-,a,-,-,-,-,-,-,a,-,ab,-,-,a,ab,-,-,-,a,-
*_SCFLD477_150833,D2.15,-,-,-,-,ab,-,-,a,-,-,-,ab,-,a,-,ab,-,-,a,a,-,ab,a,-,a,-,-,ab,ab,ab,ab,-,-,-,a,-,ab,-,-,-,a,ab,a,-,a,ab,ab,a,-,-,-,-,-,-,a,a,-,-,a,a,-,a,a,ab,ab,ab,-,a,a,-,-,ab,-,-,-,-,-,-,a,-,a,-,-,a,ab,-,-,-,a,-
*_SCFLD478_35762,D1.10,-,-,-,-,-,-,a,-,a,a,-,a,a,-,-,a,a,a,-,-,-,a,a,-,-,ab,-,a,a,ab,-,-,-,ab,-,-,-,ab,-,-,ab,-,ab,-,-,a,-,-,a,ab,-,ab,ab,a,-,ab,-,ab,ab,-,a,-,a,-,-,ab,a,ab,a,ab,-,-,ab,-,-,a,-,-,ab,-,ab,-,-,ab,-,-,ab,-,-,-
*_SCFLD478_172608,D2.15,-,-,-,-,-,-,ab,-,ab,ab,-,ab,-,a,-,ab,a,ab,-,-,a,ab,a,-,a,ab,a,ab,ab,ab,a,-,a,-,a,a,ab,-,-,-,ab,-,a,a,a,a,-,ab,a,ab,-,ab,-,a,-,-,-,-,ab,-,-,-,a,-,a,-,-,ab,a,ab,-,a,-,-,ab,a,-,-,a,-,ab,-,-,ab,-,-,ab,ab,a,a
*_SCFLD478_172636,D2.15,-,-,-,-,-,-,ab,-,-,ab,-,-,-,a,-,ab,a,ab,-,-,a,ab,a,-,a,ab,a,ab,ab,ab,a,-,a,-,a,a,ab,-,-,-,ab,ab,a,a,a,a,-,-,a,ab,-,ab,-,a,-,-,-,-,ab,-,-,-,a,-,a,-,-,ab,a,ab,-,a,-,-,ab,a,-,-,a,-,ab,-,a,ab,-,-,ab,ab,a,a
*_SCFLD478_172649,D2.15,-,-,-,-,-,-,ab,-,-,-,-,-,-,a,-,ab,a,ab,-,-,a,ab,a,-,a,ab,a,ab,ab,ab,a,-,a,-,a,a,ab,-,-,-,ab,ab,a,a,a,a,-,-,a,ab,-,ab,-,a,-,-,-,-,ab,-,-,-,a,-,a,-,-,ab,a,ab,-,a,-,-,-,a,-,-,a,-,ab,-,a,ab,-,-,ab,ab,a,a
*_SCFLD478_172722,D2.15,ab,ab,-,-,a,-,-,a,-,ab,-,ab,-,a,-,-,a,-,a,ab,-,ab,a,-,-,-,-,-,ab,ab,-,-,-,ab,a,-,-,-,-,-,ab,ab,-,-,a,a,-,ab,-,ab,-,ab,ab,a,-,-,-,-,ab,-,a,-,a,-,a,a,-,-,a,-,-,a,ab,-,-,a,a,a,-,-,-,a,a,ab,-,-,ab,ab,-,a
*_SCFLD478_172740,D2.15,ab,ab,-,-,a,-,-,a,-,ab,-,ab,-,a,-,-,a,-,a,ab,-,ab,a,-,-,-,-,ab,ab,ab,-,-,-,ab,a,-,-,ab,-,-,ab,ab,a,-,a,a,-,ab,-,ab,-,ab,ab,a,-,-,-,-,ab,-,a,-,a,-,a,a,-,-,a,-,-,a,ab,-,-,a,a,a,-,-,ab,a,a,ab,ab,-,ab,ab,-,a
*_SCFLD478_172770,D2.15,ab,ab,-,-,a,-,-,a,-,ab,a,ab,-,a,-,-,a,-,a,ab,-,ab,a,-,-,ab,a,ab,ab,ab,-,-,-,-,a,-,ab,ab,-,-,ab,ab,a,a,a,a,-,ab,-,ab,-,ab,ab,a,-,-,-,-,ab,-,a,-,a,-,a,a,-,-,a,-,-,a,ab,-,-,a,a,a,ab,-,ab,a,a,ab,ab,-,ab,ab,-,a
*_SCFLD478_183833,D1.10,-,ab,a,-,a,-,ab,-,-,ab,a,ab,-,ab,-,ab,ab,ab,a,a,ab,ab,-,-,ab,-,ab,ab,ab,a,a,-,ab,-,a,ab,ab,-,-,-,a,a,a,a,-,ab,ab,-,-,a,-,a,-,ab,-,a,a,-,-,ab,ab,-,-,a,a,a,ab,a,ab,a,-,a,a,-,-,ab,ab,-,a,a,a,-,a,-,ab,ab,-,-,a,-
*_SCFLD478_183850,B3.7,-,a,b,-,b,a,a,-,-,a,-,a,-,2ab,-,a,2ab,a,b,2ab,2ab,a,-,-,2ab,-,2ab,a,a,2ab,b,-,2ab,2ab,b,2ab,a,-,-,-,2ab,2ab,b,b,-,2ab,2ab,-,-,2ab,-,2ab,-,2ab,-,2ab,b,-,-,2ab,2ab,-,2ab,b,b,b,a,2ab,2ab,2ab,-,b,2ab,-,-,2ab,2ab,-,2ab,b,2ab,-,b,-,a,2ab,-,-,b,-
*_SCFLD478_183962,B3.7,-,-,b,-,b,-,-,2ab,a,-,-,-,-,2ab,-,a,2ab,a,-,2ab,2ab,a,2ab,-,-,-,-,a,a,2ab,-,-,-,-,-,2ab,a,-,-,-,2ab,2ab,b,-,b,2ab,2ab,-,2ab,2ab,-,-,-,2ab,b,2ab,-,2ab,2ab,2ab,-,2ab,2ab,b,-,b,a,2ab,2ab,-,b,b,-,-,-,-,2ab,-,-,b,-,-,-,2ab,a,2ab,-,a,b,b
*_SCFLD479_165554,D1.10,a,-,ab,-,-,-,-,-,-,a,-,-,-,-,-,-,a,a,-,-,-,a,ab,-,ab,-,a,a,a,a,-,-,a,-,ab,ab,-,ab,-,-,a,ab,-,-,ab,a,a,a,-,ab,a,a,ab,-,-,-,-,-,-,a,ab,ab,a,-,-,a,ab,-,-,-,ab,a,a,-,-,a,a,a,a,-,-,-,-,ab,-,-,-,a,ab,a
*_SCFLD479_165676,D1.10,-,-,a,-,a,-,a,-,a,ab,-,-,-,a,-,ab,ab,ab,a,a,-,ab,a,-,a,a,-,ab,ab,ab,a,-,-,-,a,a,a,a,-,-,ab,a,ab,ab,a,ab,-,-,a,a,ab,ab,-,a,a,ab,-,-,a,ab,a,a,ab,a,ab,ab,-,a,ab,-,a,a,ab,-,-,ab,ab,a,ab,-,-,-,-,-,ab,-,-,ab,a,ab
*_SCFLD480_100209,D1.10,-,-,ab,-,-,-,-,-,-,-,ab,-,-,a,-,-,ab,-,-,a,-,-,-,-,-,ab,ab,-,-,-,-,-,-,a,a,a,-,ab,-,ab,ab,-,a,a,a,ab,ab,ab,a,a,-,a,a,ab,ab,-,-,-,a,ab,a,a,a,a,a,ab,-,-,a,ab,-,a,-,-,-,ab,a,ab,ab,a,ab,-,ab,-,-,a,-,-,-,a
*_SCFLD480_104302,B3.7,-,-,2ab,-,a,a,-,2ab,2ab,b,-,a,a,2ab,2ab,b,a,a,2ab,-,-,2ab,-,a,a,2ab,2ab,b,2ab,-,2ab,-,-,b,2ab,b,2ab,2ab,-,-,2ab,2ab,2ab,-,2ab,-,-,-,-,-,b,-,-,a,2ab,-,-,-,2ab,2ab,b,b,-,-,-,2ab,-,-,2ab,-,2ab,2ab,-,-,-,2ab,-,-,2ab,-,a,-,a,-,a,2ab,-,2ab,-,2ab
*_SCFLD480_104347,D2.15,-,-,ab,-,a,a,-,a,ab,ab,-,a,ab,a,ab,ab,a,a,a,-,-,a,-,a,a,ab,ab,ab,a,-,a,-,-,ab,a,ab,-,ab,-,-,ab,a,a,-,a,-,a,-,-,-,ab,-,-,a,ab,-,-,-,a,ab,ab,ab,-,-,-,ab,-,a,a,ab,-,a,-,-,-,ab,ab,-,ab,-,a,-,a,-,-,a,-,ab,-,a
*_SCFLD480_126105,D2.15,-,ab,-,-,-,-,ab,a,-,-,ab,-,-,a,-,ab,a,-,a,ab,ab,a,a,-,a,ab,-,ab,a,ab,a,-,-,-,-,ab,-,ab,-,-,ab,-,a,a,a,ab,a,-,ab,ab,ab,ab,-,a,-,-,-,-,a,ab,-,ab,-,a,a,ab,a,a,a,-,a,a,-,-,-,-,a,-,-,a,-,-,a,-,-,-,-,a,ab,a
*_SCFLD480_126122,D2.15,-,ab,-,-,-,-,ab,-,-,-,ab,-,-,a,-,ab,-,-,a,ab,ab,a,a,-,a,ab,-,ab,a,ab,a,-,-,-,-,ab,-,-,-,-,ab,-,a,a,a,ab,a,-,ab,ab,ab,ab,-,a,-,-,-,-,a,ab,-,ab,-,a,-,ab,a,a,a,-,-,a,-,-,-,-,a,a,-,a,-,-,a,-,-,-,-,a,ab,a
*_SCFLD480_158028,D2.15,ab,-,ab,-,a,-,ab,-,-,ab,-,a,-,a,-,ab,a,-,a,ab,ab,-,-,-,a,ab,ab,-,a,ab,a,-,ab,-,a,ab,a,-,-,-,-,-,a,a,a,ab,a,-,ab,ab,ab,ab,-,a,-,a,a,-,a,-,ab,ab,ab,-,a,ab,a,-,a,-,a,-,-,-,-,ab,ab,-,-,a,-,-,a,-,-,-,ab,-,-,a
*_SCFLD480_158054,D2.15,ab,-,ab,-,a,-,-,-,-,ab,-,a,-,a,-,ab,a,-,a,-,-,-,-,-,a,ab,-,-,a,ab,a,-,ab,-,a,ab,a,-,-,-,-,-,a,a,a,ab,-,-,-,ab,ab,ab,-,a,-,a,-,-,a,-,ab,ab,ab,-,a,ab,a,-,a,-,a,-,-,-,-,ab,ab,-,-,-,-,-,a,-,-,-,ab,-,-,a
*_SCFLD480_158057,B3.7,2ab,-,a,-,2ab,-,-,-,-,2ab,-,2ab,-,b,-,2ab,2ab,-,b,-,-,-,-,-,2ab,a,-,-,b,2ab,b,-,a,-,b,2ab,b,-,-,-,-,-,b,b,b,a,-,-,-,2ab,2ab,2ab,-,2ab,-,2ab,-,-,b,-,2ab,2ab,2ab,-,b,a,-,-,b,-,b,-,-,-,-,a,2ab,-,-,-,-,-,2ab,-,-,-,2ab,-,-,b
*_SCFLD480_158161,B3.7,b,b,2ab,-,a,-,2ab,-,-,-,2ab,a,-,2ab,2ab,-,-,a,2ab,-,2ab,2ab,-,-,-,2ab,2ab,-,-,-,-,-,-,-,-,-,-,-,-,-,2ab,-,-,2ab,2ab,-,a,-,-,b,-,-,b,-,-,-,2ab,-,2ab,2ab,b,b,b,2ab,-,2ab,2ab,2ab,2ab,-,-,2ab,-,-,-,2ab,b,a,-,-,a,-,-,-,a,-,-,2ab,b,-
*_SCFLD480_158180,D1.10,a,a,ab,-,ab,-,ab,a,-,-,ab,ab,-,a,ab,-,-,ab,a,a,ab,a,-,-,ab,ab,ab,a,a,-,-,-,ab,-,a,a,-,ab,-,-,ab,-,-,a,a,-,ab,-,-,a,a,-,a,-,-,-,a,-,a,ab,-,a,a,a,-,ab,a,a,a,-,-,a,-,-,a,ab,a,ab,-,-,ab,-,ab,-,ab,-,-,ab,a,-
*_SCFLD480_190192,D1.10,-,ab,-,-,a,-,a,-,a,ab,-,-,-,ab,-,ab,a,a,ab,-,a,ab,-,-,-,-,a,ab,ab,ab,ab,-,a,-,ab,-,ab,a,-,-,a,-,ab,ab,-,a,-,-,-,ab,ab,-,ab,a,-,-,ab,-,ab,-,ab,ab,-,ab,ab,a,-,-,ab,-,-,ab,-,ab,-,a,-,a,-,ab,a,ab,-,-,a,-,ab,-,ab,ab
*_SCFLD480_190212,D2.15,-,ab,ab,-,a,-,ab,-,-,ab,-,-,-,a,-,ab,a,a,a,-,ab,a,-,-,-,-,ab,ab,a,ab,a,-,ab,ab,a,-,a,ab,-,-,ab,-,a,a,-,ab,-,-,-,ab,ab,-,ab,a,-,-,a,-,a,-,ab,ab,-,a,a,ab,-,-,a,-,-,a,-,a,a,ab,-,a,-,a,a,a,-,-,a,-,ab,-,ab,a
*_SCFLD480_202532,D2.15,-,-,a,-,-,-,-,ab,-,a,-,ab,-,ab,-,a,ab,ab,ab,a,-,ab,-,-,-,-,a,a,-,a,ab,-,-,-,ab,a,-,a,-,-,a,-,ab,-,ab,a,-,a,a,a,a,-,-,a,-,-,-,-,ab,-,a,a,a,ab,ab,-,ab,ab,ab,-,ab,ab,-,-,-,-,a,ab,a,-,ab,-,ab,ab,-,-,a,-,-,ab
*_SCFLD480_254719,D1.10,-,-,a,-,-,-,-,ab,-,ab,a,-,-,ab,-,ab,-,-,ab,ab,a,ab,a,-,-,a,a,-,-,-,ab,-,a,ab,ab,-,-,a,-,-,a,ab,a,ab,ab,a,a,-,ab,ab,ab,ab,-,a,-,-,-,-,ab,a,-,-,ab,ab,-,a,-,-,-,-,ab,ab,-,-,-,a,-,a,a,-,a,-,a,-,a,-,-,-,ab,-
*_SCFLD481_188299,D1.10,a,a,ab,-,-,-,a,-,-,ab,-,-,a,a,-,ab,a,-,ab,ab,ab,a,ab,-,ab,-,-,a,ab,a,-,-,-,-,ab,-,a,ab,-,-,ab,a,-,-,ab,ab,a,-,-,a,a,ab,a,a,a,-,a,-,ab,ab,-,-,a,-,ab,-,-,-,a,a,-,a,-,-,-,ab,-,a,ab,-,-,-,ab,a,-,-,-,-,ab,-
*_SCFLD482_49154,D2.15,-,ab,a,ab,a,-,-,ab,-,ab,a,a,a,ab,-,a,ab,a,-,a,a,ab,ab,-,a,ab,ab,a,ab,a,ab,-,a,a,ab,a,ab,a,-,-,a,ab,ab,a,a,ab,a,a,ab,a,a,-,ab,a,a,a,a,-,a,ab,ab,ab,ab,a,a,ab,-,ab,ab,a,a,a,a,-,-,ab,ab,-,a,a,a,-,ab,ab,a,-,a,ab,a,-
*_SCFLD482_209081,D1.10,-,-,a,-,ab,-,ab,-,-,ab,-,-,-,ab,-,a,a,a,ab,a,-,ab,ab,-,a,a,-,a,ab,ab,ab,-,-,-,ab,-,-,-,-,-,ab,a,-,a,a,a,ab,ab,-,a,a,a,-,-,-,ab,-,ab,a,-,-,a,a,a,a,a,-,-,a,-,-,a,ab,-,-,-,a,-,-,-,a,-,a,a,-,-,ab,-,a,a
*_SCFLD483_122308,B3.7,-,-,b,-,2ab,-,a,-,a,2ab,-,-,-,b,b,a,-,-,b,2ab,-,2ab,-,-,-,2ab,-,2ab,-,-,b,-,-,-,b,-,-,2ab,-,-,b,2ab,-,2ab,b,a,a,b,-,2ab,-,2ab,-,2ab,b,2ab,2ab,2ab,2ab,2ab,-,2ab,-,-,b,2ab,2ab,a,-,-,2ab,2ab,a,-,2ab,-,-,2ab,b,b,2ab,-,b,a,2ab,-,a,b,a,a
*_SCFLD483_196892,D1.10,-,a,a,-,a,-,ab,-,-,-,-,a,-,-,-,ab,-,-,a,-,a,a,a,-,-,a,-,a,a,-,-,ab,-,-,a,-,-,ab,-,-,a,ab,a,-,-,ab,ab,a,ab,ab,-,a,a,-,-,-,-,-,ab,a,a,ab,a,ab,a,a,ab,ab,a,-,a,a,ab,-,-,ab,a,a,-,-,ab,-,-,-,-,a,ab,-,ab,ab
